Map_Name,Scale,Area_Type,Litho_FMLY,Gross_Lith,Family_DV,Family_SDV,Geo_Name,Unit_Name,Unit_SYM,Main_Litho,Litho_SYM,Subordinat,Litho_Comp,Environmnt,Met_Facies,EON,ERA,Period,Age_Ma,Age_Basis,SCGR_Name,Formation,Group_Suit,Bed,Strat_SYM,Diagenesis,Genesis,Structure,Struct_Set,Tectonic,Terrane,Sub_Terane,Publisher,Pub_Date,Report_No,GRP_Label,FORM_Label,SYM_0250K,Labl_0250K,Symbol,Label,Shape_Leng,Shape_Area
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Salim complex, diorite and gabbro",Mafic (dioritic-gabbroic) plutonic rocks,Diorite and gabbro,Diorite and gabbro,dg,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,,Low to none,Proterozoic,Neoproterozoic,Unassigned,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Unassigned",,,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Diorite and gabbro,,mmdb,"Salim complex, diorite and gabbro",mmdb,"Salim complex, diorite and gabbro",4892.29539525,1444501.58504
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Salim complex, diorite and gabbro",Mafic (dioritic-gabbroic) plutonic rocks,Diorite and gabbro,Diorite and gabbro,dg,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,,Low to none,Proterozoic,Neoproterozoic,Unassigned,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Unassigned",,,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Diorite and gabbro,,mmdb,"Salim complex, diorite and gabbro",mmdb,"Salim complex, diorite and gabbro",40110.3813036,66505329.3874
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Salim complex, diorite and gabbro",Mafic (dioritic-gabbroic) plutonic rocks,Diorite and gabbro,Diorite and gabbro,dg,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,,Low to none,Proterozoic,Neoproterozoic,Unassigned,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Unassigned",,,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Diorite and gabbro,,mmdb,"Salim complex, diorite and gabbro",mmdb,"Salim complex, diorite and gabbro",32593.1468933,35198558.6599
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Salim complex, diorite and gabbro",Mafic (dioritic-gabbroic) plutonic rocks,Diorite and gabbro,Diorite and gabbro,dg,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,,Low to none,Proterozoic,Neoproterozoic,Unassigned,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Unassigned",,,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Diorite and gabbro,,mmdb,"Salim complex, diorite and gabbro",mmdb,"Salim complex, diorite and gabbro",15204.3536455,9222255.82688
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Salim complex, diorite and gabbro",Mafic (dioritic-gabbroic) plutonic rocks,Diorite and gabbro,Diorite and gabbro,dg,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,,Low to none,Proterozoic,Neoproterozoic,Unassigned,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Unassigned",,,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Diorite and gabbro,,mmdb,"Salim complex, diorite and gabbro",mmdb,"Salim complex, diorite and gabbro",2992.14781413,523901.346498
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Salim complex, diorite and gabbro",Mafic (dioritic-gabbroic) plutonic rocks,Diorite and gabbro,Diorite and gabbro,dg,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,,Low to none,Proterozoic,Neoproterozoic,Unassigned,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Unassigned",,,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Diorite and gabbro,,mmdb,"Salim complex, diorite and gabbro",mmdb,"Salim complex, diorite and gabbro",2380.81202571,365405.376403
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Salim complex, diorite and gabbro",Mafic (dioritic-gabbroic) plutonic rocks,Diorite and gabbro,Diorite and gabbro,dg,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,,Low to none,Proterozoic,Neoproterozoic,Unassigned,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Unassigned",,,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Diorite and gabbro,,mmdb,"Salim complex, diorite and gabbro",mmdb,"Salim complex, diorite and gabbro",20692.3106988,12403507.2741
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Salim complex, diorite and gabbro",Mafic (dioritic-gabbroic) plutonic rocks,Diorite and gabbro,Diorite and gabbro,dg,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,,Low to none,Proterozoic,Neoproterozoic,Unassigned,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Unassigned",,,Massive medium- to coarse-grained hornblende diorite and olivine gabbro,dg,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Diorite and gabbro,,mmdb,"Salim complex, diorite and gabbro",mmdb,"Salim complex, diorite and gabbro",6230.34851291,2323699.78299
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Nuâman complex, monzogranite gneiss",Felsic (granitic) plutonic rocks,Granite gneiss,Monzogrnite gneiss,gn,Biotite monzogranite orthogneiss and hornblende-biotite monzogranite to granodiorite Orthogneiss Batholith,gn,Undefined,Biotite monzo?ranite orthogneiss and hornblende-biotite monzogranite to granodiorite Orthogneiss Batholith,,Low to none,Proterozoic,Neoproterozoic,Cryogenian,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Cryogenian",,,Biotite monzo?ranite orthogneiss and hornblende-biotite monzogranite to granodiorite Orthogneiss Batholith,gn,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Monzogranite gneiss,,ngn,"Nuâman complex, monzogranite gneiss",ngn,"Nuâman complex, monzogranite gneiss",4066.00809882,616782.237447
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Nuâman complex, monzogranite gneiss",Felsic (granitic) plutonic rocks,Orthogneiss,Orthogneiss,gn,Strongly foliated biotite granodiorite,gn,Undefined,Strongly foliated biotite granodiorite,,Low to none,Proterozoic,Neoproterozoic,Cryogenian,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated biotite granodiorite,gn,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Monzogranite gneiss,,ngn,"Nuâman complex, monzogranite gneiss",ngn,"Nuâman complex, monzogranite gneiss",970.161973534,37636.7392756
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Nuâman complex, monzogranite gneiss",Felsic (granitic) plutonic rocks,Orthogneiss,Orthogneiss,gn,Strongly foliated biotite granodiorite,gn,Undefined,Strongly foliated biotite granodiorite,,Low to none,Proterozoic,Neoproterozoic,Cryogenian,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated biotite granodiorite,gn,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Monzogranite gneiss,,ngn,"Nuâman complex, monzogranite gneiss",ngn,"Nuâman complex, monzogranite gneiss",15808.8165579,6010792.99839
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Nuâman complex, monzogranite gneiss",Felsic (granitic) plutonic rocks,Orthogneiss,Orthogneiss,gn,Strongly foliated biotite granodiorite,gn,Undefined,Strongly foliated biotite granodiorite,,Low to none,Proterozoic,Neoproterozoic,Cryogenian,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated biotite granodiorite,gn,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Monzogranite gneiss,,ngn,"Nuâman complex, monzogranite gneiss",ngn,"Nuâman complex, monzogranite gneiss",6090.29029862,1376948.7372
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,"Nuâman complex, monzogranite gneiss",Felsic (granitic) plutonic rocks,Orthogneiss,Orthogneiss,gn,Strongly foliated biotite granodiorite,gn,Undefined,Strongly foliated biotite granodiorite,,Low to none,Proterozoic,Neoproterozoic,Cryogenian,Age uncertain,Inference,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated biotite granodiorite,gn,Undefined,Undefined,Unnamed,Unassigned,Unassigned,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Monzogranite gneiss,,ngn,"Nuâman complex, monzogranite gneiss",ngn,"Nuâman complex, monzogranite gneiss",13167.2712476,7832793.03093
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Metamorphic rocks,Layered rocks,"Qiya complex, granite gneiss","Amphibolite, gneiss",Granodiorite and granite,Granodiorite and granite,gg,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,,Amphibolite,Proterozoic,Neoproterozoic,Cryogenian,780-760 Ma,Direct dating,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Syntectonic magmatism,Qiyah gneiss belt,Syntectonic intrusion,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Granite gneiss,,qgn,"Qiya complex, granite gneiss",qgn,"Qiya complex, granite gneiss",3542.91325728,457190.616741
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Metamorphic rocks,Layered rocks,"Qiya complex, granite gneiss","Amphibolite, gneiss",Granodiorite and granite,Granodiorite and granite,gg,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,,Amphibolite,Proterozoic,Neoproterozoic,Cryogenian,780-760 Ma,Direct dating,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Syntectonic magmatism,Qiyah gneiss belt,Syntectonic intrusion,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Granite gneiss,,qgn,"Qiya complex, granite gneiss",qgn,"Qiya complex, granite gneiss",5274.64679411,1233736.49178
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Metamorphic rocks,Layered rocks,"Qiya complex, granite gneiss","Amphibolite, gneiss",Granodiorite and granite,Granodiorite and granite,gg,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,,Amphibolite,Proterozoic,Neoproterozoic,Cryogenian,780-760 Ma,Direct dating,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Syntectonic magmatism,Qiyah gneiss belt,Syntectonic intrusion,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Granite gneiss,,qgn,"Qiya complex, granite gneiss",qgn,"Qiya complex, granite gneiss",12727.757913,2201277.53424
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Metamorphic rocks,Layered rocks,"Qiya complex, granite gneiss","Amphibolite, gneiss",Granodiorite and granite,Granodiorite and granite,gg,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,,Amphibolite,Proterozoic,Neoproterozoic,Cryogenian,780-760 Ma,Direct dating,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Syntectonic magmatism,Qiyah gneiss belt,Syntectonic intrusion,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Granite gneiss,,qgn,"Qiya complex, granite gneiss",qgn,"Qiya complex, granite gneiss",4203.70620609,514643.321323
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Metamorphic rocks,Layered rocks,"Qiya complex, granite gneiss","Amphibolite, gneiss",Granodiorite and granite,Granodiorite and granite,gg,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,,Amphibolite,Proterozoic,Neoproterozoic,Cryogenian,780-760 Ma,Direct dating,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Syntectonic magmatism,Qiyah gneiss belt,Syntectonic intrusion,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Granite gneiss,,qgn,"Qiya complex, granite gneiss",qgn,"Qiya complex, granite gneiss",5142.09478297,1390736.95623
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Metamorphic rocks,Layered rocks,"Qiya complex, granite gneiss","Amphibolite, gneiss",Granodiorite and granite,Granodiorite and granite,gg,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,,Amphibolite,Proterozoic,Neoproterozoic,Cryogenian,780-760 Ma,Direct dating,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Syntectonic magmatism,Qiyah gneiss belt,Syntectonic intrusion,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Granite gneiss,,qgn,"Qiya complex, granite gneiss",qgn,"Qiya complex, granite gneiss",4603.75552731,830210.264601
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Metamorphic rocks,Layered rocks,"Qiya complex, granite gneiss","Amphibolite, gneiss",Granodiorite and granite,Granodiorite and granite,gg,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,,Amphibolite,Proterozoic,Neoproterozoic,Cryogenian,780-760 Ma,Direct dating,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Syntectonic magmatism,Qiyah gneiss belt,Syntectonic intrusion,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Granite gneiss,,qgn,"Qiya complex, granite gneiss",qgn,"Qiya complex, granite gneiss",9207.38513214,4386370.87348
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Metamorphic rocks,Layered rocks,"Qiya complex, granite gneiss","Amphibolite, gneiss",Granodiorite and granite,Granodiorite and granite,gg,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,,Amphibolite,Proterozoic,Neoproterozoic,Cryogenian,780-760 Ma,Direct dating,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated to gneissic hornblende-biotite granodiorite and monzogranite,gg,Undefined,Syntectonic magmatism,Qiyah gneiss belt,Syntectonic intrusion,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Granite gneiss,,qgn,"Qiya complex, granite gneiss",qgn,"Qiya complex, granite gneiss",12388.9554667,4552344.02177
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Metamorphic rocks,Layered rocks,"Qiya complex, granite gneiss","Amphibolite, gneiss",Orthogneiss,Orthogneiss,gn,Strongly foliated biotite granodiorite,gn,Undefined,Strongly foliated biotite granodiorite,,Amphibolite,Proterozoic,Neoproterozoic,Cryogenian,780-760 Ma,Direct dating,"Proterozoic, Neoproterozoic, Cryogenian",,,Strongly foliated biotite granodiorite,gn,Undefined,Syntectonic magmatism,Qiyah gneiss belt,Syntectonic intrusion,Convergent boundary,Asir terrane,Unassigned,SGS,2013-01-01,GM-096C,Granite gneiss,,qgn,"Qiya complex, granite gneiss",qgn,"Qiya complex, granite gneiss",23803.2190518,8076462.23034
